candidate_id,period,entry_time,net_return
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-09-29 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-09-30 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-01 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-02 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-03 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-04 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-05 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-06 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-07 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-08 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-09 00:00:00+00:00,-0.004822478068968315
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-10 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-11 00:00:00+00:00,-0.006395051514347737
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-12 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-13 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-14 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-15 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-16 00:00:00+00:00,-0.004609299128809384
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-17 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-18 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-19 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-20 00:00:00+00:00,-0.007085021805399717
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-21 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-22 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-23 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-24 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-25 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-26 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-27 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-28 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-29 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-30 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-10-31 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-01 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-02 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-03 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-04 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-05 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-06 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-07 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-08 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-09 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-10 00:00:00+00:00,-0.029562402027713517
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-11 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-12 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-13 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-14 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-15 00:00:00+00:00,-0.012870175847989461
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-16 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-17 00:00:00+00:00,-0.008938618956240284
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-18 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-19 00:00:00+00:00,-0.0041749813289914325
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-20 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-21 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-22 00:00:00+00:00,0.008435142056070625
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-23 00:00:00+00:00,-3.4446776794237876e-05
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-24 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-25 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-26 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-27 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-28 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-29 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-11-30 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-01 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-02 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-03 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-04 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-05 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-06 00:00:00+00:00,-0.005482476355019262
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-07 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-08 00:00:00+00:00,0.006762311024150969
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-09 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-10 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-11 00:00:00+00:00,0.0022335515959660338
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-12 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-13 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-14 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-15 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-16 00:00:00+00:00,-0.005212529421707436
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-17 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-18 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-19 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-20 00:00:00+00:00,-0.007918188637160975
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-21 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-22 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-23 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-24 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-25 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-26 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-27 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-28 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-29 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-30 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2022-12-31 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-01 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-02 00:00:00+00:00,-0.0035816526901613285
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-03 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-04 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-05 00:00:00+00:00,-0.0023082268915067764
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-06 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-07 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-08 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-09 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-10 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-11 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-12 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-13 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-14 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-15 00:00:00+00:00,-0.008543223640805094
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-16 00:00:00+00:00,-0.010988195150142953
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-17 00:00:00+00:00,0.012884819728218623
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-18 00:00:00+00:00,0.011164544214865658
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-19 00:00:00+00:00,0.011543192997539
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-20 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-21 00:00:00+00:00,-0.009594904881321663
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-22 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-23 00:00:00+00:00,-0.007724079820732553
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-24 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-25 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-26 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-27 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-28 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-29 00:00:00+00:00,0.006309553933108482
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-30 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-01-31 00:00:00+00:00,-0.007051336097066351
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-01 00:00:00+00:00,0.018915665979506304
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-02 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-03 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-04 00:00:00+00:00,-0.005220385125710568
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-05 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-06 00:00:00+00:00,-0.008182117542928666
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-07 00:00:00+00:00,-0.00790572306452466
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-08 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-09 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-10 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-11 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-12 00:00:00+00:00,-0.004229781654426466
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-13 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-14 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-15 00:00:00+00:00,0.00889061076645601
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-16 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-17 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-18 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-19 00:00:00+00:00,-0.005819673068767316
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-20 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-21 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-22 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-23 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-24 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-25 00:00:00+00:00,0.003172952930648615
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-26 00:00:00+00:00,-0.006841172795635696
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-27 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-02-28 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-01 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-02 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-03 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-04 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-05 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-06 00:00:00+00:00,-0.0051646017410158715
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-07 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-08 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-09 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-10 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-11 00:00:00+00:00,0.005210265863645145
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-12 00:00:00+00:00,0.013727910529400235
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-13 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-14 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-15 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-16 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-17 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-18 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-19 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-20 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-21 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-22 00:00:00+00:00,0.012065119242759305
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-23 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-24 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-25 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-26 00:00:00+00:00,0.009537426895255587
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-27 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-28 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-29 00:00:00+00:00,0.013852337725024012
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-30 00:00:00+00:00,-0.010622477195920486
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-03-31 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-01 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-02 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-03 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-04 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-05 00:00:00+00:00,-0.009042450079041274
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-06 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-07 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-08 00:00:00+00:00,-0.004519366287019464
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-09 00:00:00+00:00,0.0058229336629201725
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-10 00:00:00+00:00,0.007384066674322447
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-11 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-12 00:00:00+00:00,-0.007582122279008473
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-13 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-14 00:00:00+00:00,-0.007613776732309362
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-15 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-16 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-17 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-18 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-19 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-20 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-21 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-22 00:00:00+00:00,0.008606904120468242
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-23 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-24 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-25 00:00:00+00:00,0.011855115669083462
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-26 00:00:00+00:00,0.013184642351936483
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-27 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-28 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-29 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-04-30 00:00:00+00:00,0.006107274588115975
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-01 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-02 00:00:00+00:00,-0.009341383533144197
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-03 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-04 00:00:00+00:00,-0.007790736335271629
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-05 00:00:00+00:00,-0.007814698306239508
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-06 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-07 00:00:00+00:00,-0.006510942586628453
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-08 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-09 00:00:00+00:00,-0.00705795375205167
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-10 00:00:00+00:00,-0.007133747057704306
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-11 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-12 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-13 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-14 00:00:00+00:00,0.006284641521078528
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-15 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-16 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-17 00:00:00+00:00,-0.0065531007837176455
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-18 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-19 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-20 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-21 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-22 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-23 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-24 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-25 00:00:00+00:00,-0.0068866718690358195
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-26 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-27 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-28 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-29 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-30 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-05-31 00:00:00+00:00,0.0
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-06-01 00:00:00+00:00,-0.007167620184218924
BTCUSDT_30m_SQUEEZE_BREAKOUT_LONG,daily,2023-06-02 00:00:00+00:00,0.0
